1000
21,7,3
14,3,4
25,4,4
20,4,1
5,2,1
29,8,3
25,2,1
10,4,4
28,3,1
23,6,2
17,8,4
7,4,2
11,2,4
12,5,4
29,5,1
5,6,2
14,4,1
27,2,4
12,4,1
25,8,1
30,4,1
6,2,2
10,2,3
25,5,3
10,2,1
18,5,2
18,7,2
26,4,4
10,6,4
9,4,4
12,4,1
16,2,3
27,2,2
24,6,2
25,4,3
10,7,1
20,8,1
30,3,2
8,3,3
27,7,3
30,8,1
14,8,3
5,8,3
20,6,2
30,2,2
27,3,3
25,8,4
13,4,1
13,2,1
5,6,4
17,3,2
20,6,1
8,2,3
16,6,4
22,7,1
14,4,1
27,4,3
24,6,1
9,8,4
25,8,3
24,4,4
5,6,1
18,5,2
13,8,4
28,4,3
6,5,1
6,7,2
9,3,3
24,6,4
5,3,1
23,6,4
23,6,1
19,7,3
25,7,2
29,7,3
20,8,3
13,2,1
21,4,3
30,5,2
13,6,2
28,6,2
16,4,1
7,8,1
7,8,2
25,2,4
14,2,2
30,8,2
14,7,1
14,5,4
14,3,1
30,7,1
25,5,4
21,7,4
19,7,2
5,7,3
30,7,1
20,7,1
28,8,1
18,7,2
22,7,3
21,2,4
11,5,2
12,4,1
28,8,1
27,6,2
16,6,4
7,3,4
26,6,4
26,2,4
25,2,3
26,6,4
13,2,4
12,3,1
19,8,1
20,7,3
30,8,3
24,5,3
7,6,3
16,8,1
5,4,2
20,5,1
10,7,2
29,3,2
16,8,2
28,7,1
29,5,3
29,4,3
6,7,2
24,5,1
26,8,3
8,7,4
20,3,4
18,6,1
15,8,4
24,6,1
8,2,3
27,2,2
7,2,4
10,4,2
11,2,2
29,6,2
24,6,3
12,6,4
30,2,2
16,3,1
5,5,2
15,6,1
11,7,2
10,6,4
5,5,2
7,2,3
29,5,1
8,5,2
10,8,4
6,3,1
16,6,3
22,8,4
16,3,2
29,5,3
16,5,2
17,5,1
5,4,4
22,7,4
8,6,2
19,2,3
14,8,4
20,7,4
15,7,3
30,2,4
29,7,4
29,8,1
8,5,1
17,5,4
25,8,3
23,3,3
14,8,3
19,3,1
24,6,2
16,4,3
6,8,1
9,8,4
9,2,1
25,2,2
15,2,2
18,8,1
24,5,2
29,6,1
20,4,1
11,6,2
8,7,2
11,2,2
13,3,4
18,5,3
11,6,3
26,4,4
23,7,1
7,2,4
25,8,1
28,8,1
15,4,4
16,2,2
27,2,1
16,2,3
13,7,3
29,8,4
29,2,3
28,6,4
22,5,3
22,4,1
16,6,1
28,2,4
9,8,3
25,6,2
26,6,3
23,6,4
6,4,1
13,8,3
25,3,3
11,8,1
26,7,2
26,5,1
16,4,2
28,3,3
27,6,2
25,4,2
16,4,3
17,8,2
30,5,2
19,3,4
8,5,4
9,5,1
28,2,2
10,2,2
21,7,3
10,5,3
9,3,3
8,6,2
6,2,4
16,2,3
14,6,3
22,7,4
25,7,3
5,3,3
23,7,2
14,3,4
9,3,1
28,8,2
14,2,1
18,3,4
11,6,3
5,4,4
11,3,4
12,3,3
27,8,4
12,5,2
28,2,1
6,7,3
26,4,1
28,3,3
5,4,4
17,7,2
30,4,4
29,4,2
21,8,1
24,3,2
14,4,1
11,7,2
10,7,1
18,7,1
13,8,1
6,2,4
5,8,2
24,7,3
8,4,4
12,2,2
27,2,1
15,7,2
19,3,2
19,8,4
25,8,3
6,3,2
5,3,4
11,2,3
12,4,3
28,3,1
19,5,2
24,4,2
23,2,3
13,3,2
24,5,2
9,2,2
5,6,2
14,7,1
14,5,1
14,7,1
29,3,3
21,3,3
23,7,4
26,6,4
20,8,3
30,6,1
16,8,3
16,5,4
28,5,1
29,5,2
23,6,1
7,7,3
9,7,2
27,4,4
28,2,1
27,7,3
5,2,4
17,4,2
6,7,3
17,8,2
22,4,1
10,3,1
28,6,4
12,8,2
20,4,4
17,4,1
11,3,4
11,8,4
10,5,4
18,7,2
14,8,4
22,6,4
24,6,3
24,7,1
18,2,2
11,2,3
8,4,4
27,5,4
24,5,3
18,7,3
21,8,4
7,8,4
18,3,1
16,5,4
14,3,4
24,5,3
17,2,1
11,7,4
22,8,1
9,4,2
18,3,1
20,4,2
23,8,1
21,4,2
5,5,3
25,7,4
20,7,1
15,8,3
23,4,4
24,8,2
23,2,4
21,7,4
23,7,2
5,5,4
7,2,3
29,5,1
9,8,1
14,6,1
30,6,1
19,2,2
26,3,3
8,2,4
26,7,3
11,5,1
5,6,4
17,6,4
11,5,3
30,2,4
22,4,3
23,6,3
21,6,4
24,3,1
30,6,2
25,2,3
10,5,2
24,4,4
20,7,3
22,6,1
17,5,1
13,4,3
20,4,2
11,2,2
25,4,1
7,8,4
15,5,4
25,4,3
11,4,2
29,2,4
15,3,4
15,4,4
25,4,2
17,4,3
18,5,4
5,8,2
5,7,1
18,4,2
23,6,2
18,6,4
19,7,3
7,4,3
17,5,4
25,3,4
23,4,4
23,7,3
5,7,2
27,2,3
12,4,1
13,4,4
27,4,3
15,3,4
23,4,3
28,2,2
25,7,2
15,7,1
13,2,2
24,5,4
29,4,1
7,4,2
10,8,2
24,5,4
5,5,4
19,3,4
11,3,1
16,5,4
24,3,4
29,3,3
29,8,1
22,2,2
25,5,4
6,6,3
6,5,1
19,2,1
16,3,1
30,6,3
14,6,4
24,2,4
7,2,2
18,6,4
20,2,3
21,6,1
25,6,4
25,3,2
19,4,1
27,3,1
24,7,4
6,6,3
26,8,1
25,6,2
9,4,1
27,2,4
29,6,3
20,5,2
16,6,4
5,6,2
9,5,4
14,7,3
6,3,4
9,8,1
22,5,4
5,5,2
22,5,2
24,2,1
14,6,4
16,6,1
7,6,1
5,3,4
7,8,3
10,2,4
11,2,4
5,8,3
6,6,2
11,6,4
16,2,4
29,4,2
15,3,2
12,3,1
27,5,1
17,6,3
23,5,2
25,3,4
13,5,1
14,5,2
16,8,3
13,8,4
22,2,2
5,7,4
16,7,1
14,2,4
9,4,4
27,4,2
23,3,4
12,5,2
23,6,3
29,4,2
19,4,2
21,5,1
11,8,3
28,3,4
17,6,1
20,4,4
19,4,2
15,7,3
8,6,4
16,4,3
20,7,2
23,3,4
10,5,4
28,4,2
9,7,4
5,2,1
8,6,1
18,2,2
8,2,3
8,3,1
16,7,3
28,7,2
16,5,4
22,8,3
21,5,4
7,5,4
17,7,1
26,7,3
5,5,1
24,5,3
8,4,2
18,7,3
5,5,3
16,4,1
25,5,1
20,6,4
21,6,2
11,4,1
25,2,4
25,2,2
23,6,4
27,7,3
22,2,3
25,2,4
14,5,3
11,7,3
26,7,3
16,4,4
26,2,3
24,4,4
30,4,4
30,2,2
25,8,3
15,3,3
8,7,4
29,2,2
16,6,3
13,2,1
12,2,2
15,8,3
26,2,1
7,4,3
17,2,1
21,4,4
19,5,1
5,2,3
11,3,3
13,4,3
19,5,4
7,8,1
25,6,1
12,7,2
27,5,4
6,5,2
17,6,1
9,4,1
16,6,3
15,3,2
18,2,4
12,3,1
11,4,3
30,6,1
12,7,3
30,5,4
7,2,2
29,3,4
10,3,2
5,8,3
16,6,4
26,4,3
7,5,1
14,8,2
26,7,2
30,6,4
11,3,1
19,7,1
19,5,3
28,3,4
13,8,1
28,6,2
30,6,1
16,2,4
10,2,2
15,6,1
11,4,3
18,2,3
19,8,2
6,5,3
10,5,1
11,6,2
16,3,1
14,5,1
16,5,4
29,8,3
10,7,3
20,5,3
16,4,4
23,5,1
14,3,1
5,8,2
25,4,4
16,8,3
19,8,1
11,7,2
17,3,3
26,3,1
24,4,1
16,7,4
18,2,1
16,2,4
21,8,1
22,3,3
13,4,4
5,4,4
5,5,1
10,7,4
14,8,3
29,4,1
9,7,2
28,6,2
28,7,1
7,5,1
14,8,4
17,7,2
18,8,1
8,3,3
10,8,2
26,7,3
13,2,3
10,2,1
27,8,4
17,6,1
13,3,1
8,3,1
25,4,2
22,5,2
8,8,1
27,3,2
7,5,2
13,7,3
21,6,3
24,3,4
30,3,2
6,5,2
25,8,4
11,6,4
5,3,3
5,2,4
15,6,4
6,3,3
10,8,2
9,8,2
20,6,1
8,7,4
26,6,3
12,8,1
16,8,2
25,2,2
14,4,3
14,7,3
7,6,4
11,5,3
20,4,2
10,2,2
28,6,3
22,7,2
19,5,3
30,3,1
6,8,2
21,2,3
29,7,4
5,5,2
28,7,4
11,8,3
19,6,4
12,7,4
9,2,3
6,6,2
26,2,4
26,2,1
30,3,2
19,4,4
28,5,3
13,3,4
12,7,1
26,4,4
30,5,2
7,6,4
6,7,2
12,5,3
25,8,2
9,6,4
8,4,2
27,4,1
15,7,1
29,6,3
7,8,2
24,2,3
18,8,4
26,8,1
22,2,2
5,5,2
23,7,3
13,2,3
5,8,2
25,6,4
10,8,3
6,8,3
14,2,1
20,7,3
26,8,2
13,7,1
24,8,3
24,2,2
7,2,2
10,2,1
25,4,3
14,7,1
26,6,2
16,6,1
20,2,1
23,4,1
9,6,3
6,5,1
21,8,4
8,8,4
22,8,1
30,5,3
22,3,2
14,3,1
27,2,4
28,7,1
30,7,4
11,6,3
6,6,2
30,7,2
24,3,1
16,7,2
13,7,1
28,4,2
26,2,2
25,8,2
16,2,2
13,6,2
29,6,4
28,5,4
18,5,3
25,2,4
23,4,2
8,8,3
9,6,1
5,5,4
22,6,2
8,4,4
23,8,1
19,8,2
23,8,4
17,5,2
30,8,3
12,4,1
25,5,3
30,3,2
22,8,3
20,7,2
9,8,3
